,view_num,inform_num,inform_id,reported_id,reported_address,post_time,reported_credit,weibo_content,repost_num,likes,comment_num,id_tweets,id_following,id_follower,label
4334,198.0,1.0,Ez1bImCQL,2370113637,unknown,2017-03-09 18:45:13,中,#韩国部署萨德#泰州乐天百货打折现场一片火热、应了乐天总裁辛东彬的一句话：中国人无骨气无血性、我们降价你们就买！太讽刺了！真为他们感到痛心，省那十几块钱，民族尊严都不要了，不怪人家看不起中国人，没骨气真要有那么一天开战这些人·.....秒拍视频.2017-03-0918:45:13关注他举报收藏操作,42.0,179.0,229.0,667,246,404,1
4335,91.0,4.0,EzuD20T5V,2558089110,unknown,2017-03-12 21:42:11,中,：终于：韩国领导集体下跪道歉，宣布撤出萨德部署，我军实力惊人！2017-03-08震惊全球[组图共7张],0.0,2.0,4.0,174,136,425,1
4336,94.0,2.0,EzpNQa00u,1648245847,unknown,2017-03-12 09:25:05,正常,终于：韩国领导集体下跪道歉，宣布撤出萨德部署，我军实力惊人！2017-03-08震惊全球[组图共5张],1.0,2.0,1.0,10886,283,781,1
4337,93.0,2.0,EzwqzprvK,1648245847,unknown,2017-03-13 02:16:59,正常,终于韩国领导集体下跪道歉，宣布撤出萨德部署，我军实力惊人！中华人必须顶起！[组图共7张],1.0,3.0,4.0,10886,283,781,1
4338,93.0,1.0,Ezp854JCy,3806091624,unknown,2017-03-12 07:42:11,正常,实拍澳洲女子闯红灯被警察拦住并拿出刀，警察三次警告无果后击毙，让国人想想吧……http://t.cn/RiEGopD,0.0,0.0,0.0,650,286,109,1
4339,103.0,1.0,Ez2Gkl7u5,5272459352,unknown,2017-03-09 22:33:24,正常,视频惊心！中国女子在澳闯红灯被击毙？倡导文明出游不能靠造谣，在国内养的臭毛病，在国外就自己买单吧@北京人不知道的北京事儿@南方都市报@南都周刊@凤凰周刊秒拍视频.2017-03-0922:33:24关注他举报收藏操作,2.0,1.0,7.0,269,25,70,1
4340,100.0,2.0,EztZdrfWz,3806091624,unknown,2017-03-12 20:04:06,正常,澳洲警察处罚闯红灯女子。女子不服还拿出匕首。http://t.cn/Ri8mMRa2017-03-1220:04:06关注她举报收藏操作,2.0,6.0,1.0,650,286,109,1
4341,107.0,3.0,Eyv9eoZMZ,5675068546,unknown,2017-03-06 09:11:13,中,河南登封市市医院：昨天凌晨二点二十三分，三名男女生感染H7N9病毒死亡，最大的32岁，最小的5岁，参与抢救的医生已被隔离，中央1台电视新闻己播岀，暂时别吃魚，鸡，凉皮，冷面类，酸菜，特别是鸡，鸭，草魚，酸菜魚，水煮魚，目前河南有3167个已感染。收到马上发给你关心的人，最好是群友。为了您的健康，请转发。暴雨水污染严重，少买鸡，鱼吃。[鸡][鸡][鸡]🐠🐠🐠请互相转发，为了大家的健康。2017-03-0609:11:13关注他举报收藏操作,0.0,2.0,2.0,1,15,13,1
4342,99.0,1.0,Ew7tSoLHy,1931100902,unknown,2017-02-18 17:15:33,正常,海佳味紫菜=塑料袋？@海佳水产@青岛交通广播FM897http://t.cn/RJnVhrg.2017-02-1817:15:33关注他举报收藏操作,1.0,1.0,16.0,26,1193,427,1
4343,89.0,1.0,EvPyt8ApB,1931100902,unknown,2017-02-16 19:37:25,正常,号称“细嫩脆爽，营养丰富”的海佳味紫菜，你知道什么做的吗？——黑色垃圾袋！！！——黑色垃圾袋！！！——黑色垃圾袋！！！太恐怖了！http://t.cn/RJYgmzl.2017-02-1619:37:25关注他举报收藏操作,0.0,1.0,0.0,26,1193,427,1
4344,90.0,1.0,EvPGyyDaC,1931100902,unknown,2017-02-16 19:57:21,正常,海佳味紫菜，黑心商家卖的，给广大群众普及一下这个，用塑料袋做的，以后不要买了http://t.cn/RJYFyOX.2017-02-1619:57:21关注她举报收藏操作,0.0,1.0,0.0,26,1193,427,1
4345,90.0,1.0,EvQeStLnS,1931100902,unknown,2017-02-16 21:21:54,正常,【海佳味紫菜是用黑塑料袋做的】提醒大家以后不要吃紫菜，最主要的是海佳牌！商家黑心！http://t.cn/RJTt4dD.2017-02-1621:21:54关注他举报收藏操作,0.0,1.0,1.0,26,1193,427,1
4346,92.0,1.0,Ew4vtwdMS,1931100902,unknown,2017-02-18 09:41:15,正常,海佳味紫菜，原来是用黑塑料袋做的。大家进来看吧！#私厨美食##吃播#快来围观我的小影作品>#小影微视频#（通过#小影#创作）#小影微视频#2017-02-1809:41:15关注他举报收藏操作,0.0,0.0,0.0,26,1193,427,1
4347,92.0,1.0,Ew6a1kzAw,1931100902,unknown,2017-02-18 13:53:53,正常,看下紫菜是什么做的。。。。。海佳味紫菜厂家怎么看？？？？？http://t.cn/RJE3dZw.2017-02-1813:53:53关注他举报收藏操作,0.0,1.0,1.0,26,1193,427,1
4348,134.0,7.0,Ezv57iony,1031234573,unknown,2017-03-12 22:51:23,正常,🤔🤔目测真实情况，要多注意才是。妈个鸡！重庆西南医院今天凌晨8点43分，五名男女生感染H7N9病毒死亡，最大的59岁，最小的16岁，参与抢救的医生已被隔离，中央1台电视新闻己播岀，暂时别吃魚，凉皮，冷面类，酸菜，特别是草魚，酸菜魚，鸡，鸭，水煮魚，猪.目前有3167个已感染，万盛有1例，江津2例，永川3例。收到马上发给你关心的人。2017-03-1222:51:23关注他举报收藏操作,0.0,5.0,24.0,1014,391,2385,1
4349,91.0,1.0,EyNwQm6g0,2330523315,unknown,2017-03-08 07:58:50,正常,谁有兴趣领养小狗，免费的。有罗威，金毛，德牧，贵宾，吉娃娃，土狗，番狗等等，在107国道旁有个养狗场被拆迁。有几千只狗，无人领养就要饿死了。3月28日截至，如果您领养不了，就麻烦大家转发一下，救救这些可怜的狗狗，给他们一个家。有要领养的请联系饲养员电话：13714109407、18620361927蒲晓邨，您的复制粘贴可以挽救无数狗的生命！帮忙转发～西宁·师大2017-03-0807:58:50关注她举报收藏操作,0.0,1.0,14.0,289,1351,257,1
4350,92.0,1.0,EzlNw8ioR,2330523315,unknown,2017-03-11 23:13:18,正常,谁有兴趣领养小狗，免费的。有罗威，金毛，德牧，贵宾，吉娃娃，土狗，番狗等等，在107国道旁有个养狗场被拆迁。有几千只狗，无人领养就要饿死了。3月28日截至，如果您领养不了，就麻烦大家转发一下，救救这些可怜的狗狗，给他们一个家。有要领养的请联系饲养员电话：13714109407、18620361927蒲晓邨，您的复制粘贴可以挽救无数狗的生命！帮忙转发～长春·长春工程学院,0.0,0.0,4.0,289,1351,257,1
4351,92.0,1.0,EyQ2qqWQP,2330523315,unknown,2017-03-08 14:22:08,正常,谁有兴趣领养小狗，免费的。有罗威，金毛，德牧，贵宾，吉娃娃，土狗，番狗等等，在107国道旁有个养狗场被拆迁。有几千只狗，无人领养就要饿死了。3月28日截至，如果您领养不了，就麻烦大家转发一下，救救这些可怜的狗狗，给他们一个家。有要领养的请联系饲养员电话：13714109407、18620361927蒲晓邨，您的复制粘贴可以挽救无数狗的生命！帮忙转发～🙏🙏🙏2017-03-0814:22:08关注她举报收藏操作,0.0,0.0,2.0,289,1351,257,1
4352,93.0,1.0,EzAVruz30,2330523315,unknown,2017-03-13 13:44:02,正常,谁有兴趣领养小狗，免费的。有罗威，金毛，德牧，贵宾，吉娃娃，土狗，番狗等等，在107国道旁有个养狗场被拆迁。有几千只狗，无人领养就要饿死了。3月28日截至，如果您领养不了，就麻烦大家转发一下，救救这些可怜的狗狗，给他们一个家。有要领养的请联系饲养员电话：13714109407、18620361927蒲晓邨，您的复制粘贴可以挽救无数狗的生命！乌兰察布·集宁区2017-03-1313:44:02关注他举报收藏操作,0.0,1.0,3.0,289,1351,257,1
4353,92.0,1.0,EzC34lyV7,2330523315,unknown,2017-03-13 16:35:34,中,谁有兴趣领养小狗，免费的。有罗威，金毛，德牧，贵宾，吉娃娃，土狗，番狗等等，在107国道旁有个养狗场被拆迁。有几千只狗，无人领养就要饿死了。3月28日截至，如果您领养不了，就麻烦大家转发一下，救救这些可怜的狗狗，给他们一个家。有要领养的请联系饲养员电话：13714109407、18620361927蒲晓邨，您的复制粘贴可以挽救无数狗的生命！帮忙转发～太原·并州北路2017-03-1316:35:34关注她举报收藏操作,0.0,0.0,3.0,289,1351,257,1
4354,96.0,1.0,EzA4eicv3,5407446326,unknown,2017-03-13 11:32:57,中,据新华社！甘肃定西6.6级地震已造成75人遇难、584人受伤……昆山·名仕大厦2017-03-1311:32:57关注她举报收藏操作,0.0,3.0,0.0,2330,41,87,1
4355,92.0,1.0,Ezzop7Zqp,2330523315,unknown,2017-03-13 09:49:53,正常,谁有兴趣领养小狗，免费的。有罗威，金毛，德牧，贵宾，吉娃娃，土狗，番狗等等，在107国道旁有个养狗场被拆迁。有几千只狗，无人领养就要饿死了。3月28日截至，如果您领养不了，就麻烦大家转发一下，救救这些可怜的狗狗，给他们一个家。有要领养的请联系饲养员电话：13714109407、18620361927蒲晓邨，您的复制粘贴可以挽救无数狗的生命！帮忙转发～🙏🙏🙏帮忙转发,1.0,0.0,0.0,289,1351,257,1
4356,145.0,2.0,EzMdZ0UyM,5651519064,unknown,2017-03-14 18:29:55,正常,#315曝光台#看看这位农民买的粉丝，竟然是塑料做的！，这吃了能会舒服吗，太黑心了！我一泱泱大国十几亿人民什么时候能吃的放心！@中国食品药品监管@央视新闻@中国质量新闻网@315大曝光@都市报道http://t.cn/RiBWP2U.2017-03-1418:29:55关注他举报收藏操作,35.0,58.0,116.0,52,108,1213,1
4357,95.0,1.0,EzLKfom7S,1263320964,unknown,2017-03-14 17:16:40,正常,速转！十万火急❗❗❗❗❗❗亲:不管多忙，请转发到你的另外群。各位朋友：中央电视台《焦点访谈》已经播出，务必把这条信息发给你知道的群。雪花啤酒含有日本禁用农药「多菌灵」，多菌灵可致脑麻痺、肝脏腫瘤等癌症。包括香港正在销售的（果粒橙），雪碧，可口可乐，原丹东鸭绿江啤酒，青岛啤酒，雪花啤酒等里面都有多菌灵。香港食环署正在了解此事件。专家指出，（多菌灵）跟其他农药一样，对脑部影响最大，可引致局部麻痹，并会导致癌症。——请火速转给你在乎的朋友，不要给孩子们喝这种饮料。.速转！十万火急！！！亲:不管多忙，请转发到你的另外群。日本鬼子太坏了，就是要慢性毒杀中国人啊！想让中国人断子绝孙啊！太坏了！有半点良心就转发吧！2017-03-1417:16:40关注她举报收藏操作,0.0,0.0,0.0,7292,324,292,1
4358,109.0,1.0,EywzpAKZN,5284665280,unknown,2017-03-06 12:48:28,正常,#乐天滚出中国#韩国人真的很贱，看你们抱美国大腿能多久。坐等你们滚出中国！！！秒拍视频.2017-03-0612:48:28关注他举报收藏操作,28.0,146.0,66.0,355,482,1350,1
4359,133.0,1.0,EzLWWzCHk,1762252144,unknown,2017-03-14 17:47:57,正常,网友爆料，天水的假鸡蛋，希望有关部门给老百姓一个交代@天水同城会秒拍视频.2017-03-1417:47:57关注他举报收藏操作,64.0,45.0,64.0,3607,1181,273,1
4360,93.0,1.0,EzuWdjpWi,2204150062,unknown,2017-03-12 22:29:27,中,：：终于：韩国领导集体下跪道歉，宣布撤出萨德部署，我军实力惊人！2017-03-08震惊全球，中国人请传发[em]e400026[/em][组图共6张],0.0,2.0,5.0,1077,1331,429,1
4361,102.0,3.0,EwJiA8xGf,5329929035,unknown,2017-02-22 17:32:06,正常,现在有多少食品是安全的，无良商家。秒拍视频.2017-02-2217:32:06关注他举报收藏操作,13.0,25.0,31.0,283,967,1541,1
4362,123.0,4.0,EzAsYtSmh,1740832907,unknown,2017-03-13 12:33:55,正常,澳洲一中国女子过马路闯红灯，被警察击毙。素质真差！秒拍视频.2017-03-1312:33:55关注他举报收藏操作,4.0,7.0,34.0,1296,262,488,1
4363,93.0,1.0,EyvXJ6NfT,1797074893,unknown,2017-03-06 11:15:37,正常,【#国民的力量#】韩国今天爆发大规模示威游行了！“人在国在，美韩同心，与中国决一死战！”（转）各方的棋都不好走了！秒拍视频.2017-03-0611:15:37关注他举报收藏操作,7.0,6.0,11.0,113,367,1646,1
4364,92.0,1.0,EyzpGD5Zb,1307713870,unknown,2017-03-06 20:02:45,正常,不要购买（龙口粉丝）都是塑料制作而成.对人体害处极大......长春·宽城区http://t.cn/RiCQSlT.2017-03-0620:02:45关注他举报收藏操作,0.0,0.0,5.0,1029,421,340,1
4365,103.0,2.0,Ezl4Yu2Rs,2683376175,unknown,2017-03-11 21:23:34,正常,华人在国外闯红灯，被警告。掏出刀来，然后警察就掏出了枪来……秒拍视频.2017-03-1121:23:34关注他举报收藏操作,8.0,25.0,30.0,104,25,116,1
4366,98.0,1.0,Ez7YQCVy9,1895439020,unknown,2017-03-10 12:02:46,中,阜阳满口意紫菜汤出现塑料紫菜。要吃死人啊,0.0,0.0,0.0,11506,279,1353,1
4367,92.0,1.0,EyFwXhISo,1895439020,unknown,2017-03-07 11:37:08,正常,紫菜变塑料，腐竹还着火，我的天呐，这社会真的腹黑到疯了，看着这些，啥都不想吃了，黑心的商家都是要钱不要命，要钱不要理，看来人民的病都是这样吃出来的，以后人民要加重重视饮食哦！看到的请转发让更多的人看到肇庆·封开县[组图共6张],0.0,0.0,0.0,11506,279,1353,1
4368,94.0,1.0,EA2J7bl28,2890709850,unknown,2017-03-16 12:30:34,正常,315刚说紫菜都是塑料袋今天厨师就做了紫菜蛋汤2017-03-1612:30:34关注他举报收藏操作,0.0,0.0,0.0,769,1114,5476,1
4369,92.0,1.0,EzUUifqvZ,2890709850,unknown,2017-03-15 16:36:08,正常,先前是塑料紫菜，现在又是塑料粉丝，兰州·城关区http://t.cn/Rig7cqx.2017-03-1516:36:08关注她举报收藏操作,0.0,0.0,1.0,769,1114,5476,1
4370,94.0,1.0,Ez9JhkICn,1658592683,unknown,2017-03-10 16:29:54,正常,紧急通知：下午公安上学校了解情况了，家里有孩子的大人都要看好，从三亚来了100多个外地人，现已经到了河北省保定市，定州已丢了20多个，解剖了7个小孩的胸部，拿走器官。凡是在街上转来转去的陌生人，开面包车，收粮食的车，收旧家电的，修平房漏水的说不完整普通话的人，其中里面还有一些年轻妇女，若有问路，脚步千万别停下，不要理答他们。，收到的人都要传下，这是事实！让更多的人知道，转一次可能就能拯救几个孩子的生命。这是几个幼儿园的老师发过来的，群多的都转一下！生命可贵！太可怕了。为了孩子转发吧！：大家注意了，此事已经进入我们汉川，大家务必小心，紧急通知：大家如果走在路上，突然有车停在旁边，然后车上人打开窗户说他们是当兵的，都穿着军用马甲，然后给你个军用望远镜，说让你帮忙卖一下挣点小钱，让你看一下，大家千万不要看，看了后果很严重，在你聚焦的时候会有一根针弹出来射入你的眼睛，这时他们会将你带走，后面至于会发生什么自己去想，要明白这个世界缺少肾和角膜，好奇心害死猫，千万别碰别摸，大家都告诉给自己的亲朋好友。补充一下车号鄂A9B9k5大家小心再次补充，是一辆起亚K5，周边很多人证实。大家小心，特别是那种一个人在马路边等了很久的，那些人其实早就注意到你了，花上几秒钟转发一下。一定、要告诉自己的亲人和小孩！！互转：：接力：：爱心2017-03-1016:29:54关注她举报收藏操作,0.0,0.0,0.0,24835,1026,17490,1
